Category,Message
spam,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.
Not_Spam,Only saturday and sunday holiday so its very difficult:)
Not_Spam,Everybody had fun this evening. Miss you.
Not_Spam,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?"
Not_Spam,"I'm in a meeting, call me later at"
Not_Spam,Oh wow thats gay. Will firmware update help
Not_Spam,These won't do. Have to move on to morphine
Not_Spam,How come i din c ü... Yup i cut my hair...
Not_Spam,K k pa Had your lunch aha.
Not_Spam,Oh ho. Is this the first time u use these type of words
Not_Spam,Captain vijaykanth is doing comedy in captain tv..he is drunken :)
Not_Spam,Of course. I guess god's just got me on hold right now.
Not_Spam,Do you hide anythiing or keeping distance from me
Not_Spam,Havent.
spam,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3
Not_Spam,Sorry i din lock my keypad.
Not_Spam,Did u got that persons story
Not_Spam,Are you planning to come chennai?
spam,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
Not_Spam,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!
Not_Spam,We are okay. Going to sleep now. Later
Not_Spam,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody."
Not_Spam,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to ""DRINK"". . . But don't ""DRIVE """
spam,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611
Not_Spam,Where r e meeting tmr?
Not_Spam,Lol yes. But it will add some spice to your day.
Not_Spam,Hope you are having a great day.
Not_Spam,Our Prasanth ettans mother passed away last night. Just pray for her and family.
Not_Spam,"K, I'll work something out"
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04
Not_Spam,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age
Not_Spam,I cant pick the phone right now. Pls send a message
Not_Spam,You call him and tell now infront of them. Call him now.
Not_Spam,Ok no prob...
Not_Spam,Ladies first and genus second k .
Not_Spam,No. Yes please. Been swimming?
Not_Spam,Mum not going robinson already.
Not_Spam,Ok set let u noe e details later...
Not_Spam,Not..tel software name..
Not_Spam,I send the print  outs da.
Not_Spam,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO
Not_Spam,"When I was born, GOD said, ""Oh No! Another IDIOT"". When you were born, GOD said, ""OH No! COMPETITION"". Who knew, one day these two will become FREINDS FOREVER!"
Not_Spam,"I didnt get ur full msg..sometext is missing, send it again"
Not_Spam,"Probably not, I'm almost out of gas and I get some cash tomorrow"
spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114"
Not_Spam,I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?
Not_Spam,I'm leaving my house now.
spam,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text"
Not_Spam,Ü ready then call me...
Not_Spam,Wewa is 130. Iriver 255. All 128 mb.
Not_Spam,It is a good thing I'm now getting the connection to bw
Not_Spam,Sry da..jst nw only i came to home..
Not_Spam,"That's cool he'll be here all night, lemme know when you're around"
Not_Spam,Are you staying in town ?
Not_Spam,"Haha yeah, 2 oz is kind of a shitload"
Not_Spam,Ok u can take me shopping when u get paid =D
Not_Spam,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
Not_Spam,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins"
Not_Spam,But pls dont play in others life.
Not_Spam,Eatin my lunch...
Not_Spam,Hmmm.but you should give it on one day..
Not_Spam,"Didn't try, g and I decided not to head out"
Not_Spam,Ok no prob
Not_Spam,Surly ill give it to you:-) while coming to review.
Not_Spam,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies"
Not_Spam,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
Not_Spam,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.
spam,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU"
Not_Spam,A guy who gets used but is too dumb to realize it.
Not_Spam,"Okey dokey, i‘ll be over in a bit just sorting some stuff out."
Not_Spam,Don no da:)whats you plan?
Not_Spam,Yes fine
spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
Not_Spam,I liked the new mobile
Not_Spam,Anytime...
Not_Spam,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...
Not_Spam,Yar but they say got some error.
Not_Spam,Hey anyway i have to :-)
Not_Spam,Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.
Not_Spam,Wif my family booking tour package.
Not_Spam,"Did you say bold, then torch later. Or one torch and 2bold?"
Not_Spam,"Haha awesome, I might need to take you up on that, what you doin tonight?"
Not_Spam,Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-)
Not_Spam,Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...
Not_Spam,Thats cool princess! I will cover your face in hot sticky cum :)
Not_Spam,Big brother‘s really scraped the barrel with this shower of social misfits
Not_Spam,Oops i thk i dun haf enuff... I go check then tell ü..
Not_Spam,S:)8 min to go for lunch:)
Not_Spam,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow."
Not_Spam,"K will do, addie &amp; I are doing some art so I'll be here when you get home"
Not_Spam,My uncles in Atlanta. Wish you guys a great semester.
Not_Spam,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor..."
Not_Spam,Forgot to tell ü smth.. Can ü like number the sections so that it's clearer..
Not_Spam,"Yup. Anything lor, if u dun wan it's ok..."
Not_Spam,"I'm home, my love ... If your still awake ... *loving kiss*"
Not_Spam,HELLO PEACH! MY CAKE TASTS LUSH!
spam,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply"
Not_Spam,"There'll be a minor shindig at my place later tonight, you interested?"
Not_Spam,Jason says it's cool if we pick some up from his place in like an hour
spam,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call"
Not_Spam,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;
Not_Spam,I've reached already.
Not_Spam,I dont know ask to my brother. Nothing problem some thing that. Just i told .
Not_Spam,K:)eng rocking in ashes:)
Not_Spam,Wat time r ü going to xin's hostel?
Not_Spam,Good Morning my Dear Shijutta........... Have a great &amp; successful day.
spam,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
Not_Spam,Oh k:)after that placement there ah?
Not_Spam,"Not for possession, especially not first offense"
Not_Spam,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?"
Not_Spam,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?
Not_Spam,We have pizza if u want
Not_Spam,"I keep seeing weird shit and bein all ""woah"" then realising it's actually reasonable and I'm all ""oh"""
Not_Spam,Many more happy returns of the day. I wish you happy birthday.
Not_Spam,Ya very nice. . .be ready on thursday
Not_Spam,I am in hospital da. . I will return home in evening
Not_Spam,Thinking of u ;) x
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
Not_Spam,Orh i tot u say she now still dun believe.
Not_Spam,"When you just put in the + sign, choose my number and the pin will show. Right?"
Not_Spam,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8
Not_Spam,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx
Not_Spam,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to"
spam,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n
Not_Spam,Well boy am I glad G wasted all night at applebees for nothing
spam,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..
Not_Spam,Ok lor... Or u wan me go look 4 u?
Not_Spam,U wan 2 haf lunch i'm in da canteen now.
Not_Spam,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..
Not_Spam,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around"
spam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
spam,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082
Not_Spam,I'm home. Doc gave me pain meds says everything is fine.
Not_Spam,It's é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900)
Not_Spam,Me too! Have a lovely night xxx
Not_Spam,Prepare to be pleasured :)
Not_Spam,Hi.:)technical support.providing assistance to us customer through call and email:)
Not_Spam,if you text on your way to cup stop that should work. And that should be BUS
Not_Spam,Whens your radio show?
spam,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412
Not_Spam,I'm not sure if its still available though
Not_Spam,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..
Not_Spam,CHEERS LOU! YEAH WAS A GOODNITE SNot_SpamE U NEVA CAME! C YA GAILxx
Not_Spam,Hi..i got the money da:)
Not_Spam,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
Not_Spam,Ok then u tell me wat time u coming later lor.
Not_Spam,U repeat e instructions again. Wat's e road name of ur house?
Not_Spam,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
Not_Spam,Quite lor. But dun tell him wait he get complacent...
Not_Spam,Sorry completely forgot * will pop em round this week if your still here?
Not_Spam,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM
Not_Spam,O we cant see if we can join denis and mina? Or does denis want alone time
Not_Spam,Sen told that he is going to join his uncle finance in cbe
Not_Spam,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke
Not_Spam,"Call me, i am senthil from hsbc."
Not_Spam,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now."
Not_Spam,Indeed and by the way it was either or - not both !
spam,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+"
Not_Spam,Holy living christ what is taking you so long
Not_Spam,Ü thk of wat to eat tonight.
Not_Spam,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come..."
